測試用,#genre#
公視戲劇(LiTV),http://tv543.cc/litv.php?token=leifeng&id=4gtv-4gtv042
靖洋戲劇台(LiTV),http://tv543.cc/litv.php?token=leifeng&id=4gtv-4gtv045
靖天戲劇台(LiTV),http://tv543.cc/litv.php?token=leifeng&id=4gtv-4gtv058
中視經典台(LiTV),http://tv543.cc/litv.php?token=leifeng&id=4gtv-4gtv080
靖天日本台(LiTV),http://tv543.cc/litv.php?token=leifeng&id=4gtv-4gtv047
龍華戲劇(LiTV),http://tv543.cc/litv.php?token=leifeng&id=litv-longturn18
龍華日韓(LiTV),http://tv543.cc/litv.php?token=leifeng&id=litv-longturn11
龍華偶像(LiTV),http://tv543.cc/litv.php?token=leifeng&id=litv-longturn12
龍華經典(LiTV),http://tv543.cc/litv.php?token=leifeng&id=litv-longturn21
台灣戲劇台(LiTV),http://tv543.cc/litv.php?token=leifeng&id=litv-longturn22
龍祥時代電影台,http://jlyzzgfhyeao.ap-northeast-1.clawcloudrun.com/smart.php?id=lungxiangtime_twn&token=ffmking
台灣美亞電影台,http://jlyzzgfhyeao.ap-northeast-1.clawcloudrun.com/smart.php?id=meiyamovie_twn&token=ffmking
CINEMAX,http://jlyzzgfhyeao.ap-northeast-1.clawcloudrun.com/smart.php?id=cinemax_twn&token=ffmking
好萊塢電影台,http://jlyzzgfhyeao.ap-northeast-1.clawcloudrun.com/smart.php?id=hollywoodmovies_twn&token=ffmking
東森電影台,http://jlyzzgfhyeao.ap-northeast-1.clawcloudrun.com/smart.php?id=ettvmovie&token=ffmking
東森洋片台,http://jlyzzgfhyeao.ap-northeast-1.clawcloudrun.com/smart.php?id=ettvwestern&token=ffmking
Catchplay電影台,http://jlyzzgfhyeao.ap-northeast-1.clawcloudrun.com/smart.php?id=catchplay_twn&token=ffmking
AXN台灣台,http://jlyzzgfhyeao.ap-northeast-1.clawcloudrun.com/smart.php?id=axn_twn&token=ffmking
HBO亞洲,http://jlyzzgfhyeao.ap-northeast-1.clawcloudrun.com/smart.php?id=hbohd_twn&token=ffmking
八大綜藝,http://4gtv.korice.eu.org/4gtv-4gtv039/index.m3u8
TVBS精采台,http://4gtv.korice.eu.org/4gtv-4gtv067/index.m3u8
ELTA娛樂,http://4gtv.korice.eu.org/4gtv-4gtv070/index.m3u8
民視綜藝,http://4gtv.korice.eu.org/4gtv-4gtv004/index.m3u8
豬哥亮歌廳秀,http://4gtv.korice.eu.org/4gtv-4gtv006/index.m3u8
TVBS歡樂台,http://4gtv.korice.eu.org/4gtv-4gtv068/index.m3u8
電影原聲台 CMusic,http://4gtv.korice.eu.org/4gtv-live031/index.m3u8
TRACE Urban,http://4gtv.korice.eu.org/4gtv-4gtv082/index.m3u8
MTV Live,http://4gtv.korice.eu.org/4gtv-live025/index.m3u8
Mezzo Live HD,http://4gtv.korice.eu.org/4gtv-4gtv083/index.m3u8
CLASSICA古典樂,http://4gtv.korice.eu.org/4gtv-4gtv059/index.m3u8
八大精彩,http://4gtv.korice.eu.org/4gtv-4gtv034/index.m3u8
TVBS綜藝台,http://4gtv.korice.eu.org/4gtv-live087/index.m3u8
八大綜藝,http://4gtv.korice.eu.org/li-4gtv-4gtv039/index.m3u8
TVBS精采台,http://4gtv.korice.eu.org/li-4gtv-4gtv067/index.m3u8
ELTA娛樂,http://4gtv.korice.eu.org/li-4gtv-4gtv070/index.m3u8
民視綜藝,http://4gtv.korice.eu.org/li-4gtv-4gtv004/index.m3u8
豬哥亮歌廳秀,http://4gtv.korice.eu.org/li-4gtv-4gtv006/index.m3u8
TVBS歡樂台,http://4gtv.korice.eu.org/li-4gtv-4gtv068/index.m3u8
TRACE Urban,http://4gtv.korice.eu.org/li-4gtv-4gtv082/index.m3u8
Mezzo Live HD,http://4gtv.korice.eu.org/li-4gtv-4gtv083/index.m3u8
CLASSICA古典樂,http://4gtv.korice.eu.org/li-4gtv-4gtv059/index.m3u8
八大精彩,http://4gtv.korice.eu.org/li-4gtv-4gtv034/index.m3u8
CLASSICA古典樂,http://tv543.cc/litv.php?token=leifeng&id=4gtv-4gtv059
TRACE Urban,http://tv543.cc/litv.php?token=leifeng&id=4gtv-4gtv082
Mezzo Live HD,http://tv543.cc/litv.php?token=leifeng&id=4gtv-4gtv083
Global Trekker,http://4gtv.korice.eu.org/4gtv-live112/index.m3u8
 Lifetime,http://4gtv.korice.eu.org/4gtv-live029/index.m3u8
INULTRA,http://4gtv.korice.eu.org/4gtv-live096/index.m3u8
民視旅遊,http://4gtv.korice.eu.org/litv-ftv07/index.m3u8
滾動力 Rollor,http://4gtv.korice.eu.org/4gtv-live012/index.m3u8
亞洲旅遊,http://4gtv.korice.eu.org/4gtv-4gtv076/index.m3u8
fun探索娛樂台,http://4gtv.korice.eu.org/4gtv-live011/index.m3u8
幸福空間居家台,http://4gtv.korice.eu.org/4gtv-live206/index.m3u8
LOVE NATURE,http://4gtv.korice.eu.org/4gtv-live208/index.m3u8
ELTA生活旅遊,http://4gtv.korice.eu.org/4gtv-live120/index.m3u8
LUXE TV,http://4gtv.korice.eu.org/4gtv-live121/index.m3u8
TV5MONDE Style,http://4gtv.korice.eu.org/4gtv-live122/index.m3u8
MagellanTV頻道,http://4gtv.korice.eu.org/4gtv-live123/index.m3u8
民視旅遊,http://4gtv.korice.eu.org/li-litv-ftv07/index.m3u8
亞洲旅遊,http://4gtv.korice.eu.org/li-4gtv-4gtv076/index.m3u8
Smart知識台,http://4gtv.korice.eu.org/li-litv-longturn19/index.m3u8
亞洲旅遊,http://4gtv.korice.eu.org/of-4gtv-4gtv076/index.m3u8
Smart知識台,http://4gtv.korice.eu.org/litv-longturn19/index.m3u8
Global Trekker,http://tv543.cc/litv.php?token=leifeng&id=4gtv-4gtv016
亞洲旅遊,http://tv543.cc/litv.php?token=leifeng&id=4gtv-4gtv076
民視旅遊,http://tv543.cc/litv.php?token=leifeng&id=litv-ftv07
Smart知識台,http://tv543.cc/litv.php?token=leifeng&id=litv-longturn19
LiveABC互動英語頻道,http://4gtv.korice.eu.org/4gtv-live030/index.m3u8
達文西,http://4gtv.korice.eu.org/4gtv-4gtv018/index.m3u8
ELTV生活英語台,http://4gtv.korice.eu.org/litv-longturn20/index.m3u8
Nick Jr.,http://4gtv.korice.eu.org/4gtv-live032/index.m3u8
Nickelodeon,http://4gtv.korice.eu.org/4gtv-live105/index.m3u8
DreamWorks,http://4gtv.korice.eu.org/4gtv-live017/index.m3u8
靖天卡通,http://4gtv.korice.eu.org/4gtv-4gtv044/index.m3u8
靖洋卡通,http://4gtv.korice.eu.org/4gtv-4gtv057/index.m3u8
MOMO親子,http://4gtv.korice.eu.org/4gtv-live107/index.m3u8
經典卡通台,http://4gtv.korice.eu.org/4gtv-live022/index.m3u8
精選動漫台,http://4gtv.korice.eu.org/4gtv-live024/index.m3u8
龍華卡通,http://tv543.cc/litv.php?token=leifeng&id=litv-longturn01
達文西,http://4gtv.korice.eu.org/li-4gtv-4gtv018/index.m3u8
ELTV生活英語台,http://4gtv.korice.eu.org/li-litv-longturn20/index.m3u8
靖天卡通,http://4gtv.korice.eu.org/li-4gtv-4gtv044/index.m3u8
靖洋卡通,http://4gtv.korice.eu.org/li-4gtv-4gtv057/index.m3u8
ELTV生活英語台,http://4gtv.korice.eu.org/of-litv-longturn20/index.m3u8
龍華卡通,http://4gtv.korice.eu.org/litv-longturn01/index.m3u8
達文西,http://tv543.cc/litv.php?token=leifeng&id=4gtv-4gtv018
靖天卡通,http://tv543.cc/litv.php?token=leifeng&id=4gtv-4gtv044
靖洋卡通,http://tv543.cc/litv.php?token=leifeng&id=4gtv-4gtv057
龍華卡通,http://tv543.cc/litv.php?token=leifeng&id=litv-longturn01
視納華仁紀實頻道,http://tv543.cc/litv.php?token=leifeng&id=4gtv-4gtv013
歷史頻道,http://4gtv.korice.eu.org/4gtv-live026/index.m3u8
視納華仁紀實頻道,http://4gtv.korice.eu.org/li-4gtv-4gtv013/index.m3u8
影迷數位紀實台,http://4gtv.korice.eu.org/li-litv-ftv15/index.m3u8
CI 罪案偵查頻道,http://4gtv.korice.eu.org/4gtv-live027/index.m3u8
視納華仁紀實頻道,http://4gtv.korice.eu.org/4gtv-4gtv013/index.m3u8
影迷數位紀實台,http://4gtv.korice.eu.org/litv-ftv15/index.m3u8
台視,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv066
中視,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv040
華視,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv041
民視,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv002
民視,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv155
中視經典台,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv080
中視菁采台,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv064
民視台灣台,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv001
民視第一台,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv003
中天新聞,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv009
TVBS新聞台,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv072
東森新聞,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv152
民視新聞台,https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-ftv13
鏡電視新聞台,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv075
非凡新聞,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv010
台視新聞,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv051
華視新聞,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv052
中視新聞,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv074
寰宇新聞台,https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-longturn14
寰宇新聞台灣台,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv156
東森財經新聞,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv153
非凡商業台,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv048
台視財經,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv056
第1商業台,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv104
TVBS,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv073
中天亞洲台,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv109
客家電視台,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv043
阿里郎,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv079
國會頻道1,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv084
國會頻道2,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv085
TVBS歡樂台,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv068
TVBS精采台,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv067
愛爾達娛樂,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv070
影迷數位電影台,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv011
采昌影劇台,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv049
amc電影台,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv017
My Cinema Europe HD 我的歐洲電影台,https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-ftv10
公視戲劇,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv042
龍華電影,https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-longturn03
龍華洋片,https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-longturn02
龍華戲劇,https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-longturn18
龍華日韓,https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-longturn11
龍華偶像,https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-longturn12
龍華經典,https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-longturn21
龍華卡通,https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-longturn01
靖洋戲劇台,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv045
靖天綜合台,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv046
靖天國際台,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv063
靖天資訊台,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv065
靖天戲劇台,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv058
靖天日本台,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv047
靖天卡通台,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv044
靖洋卡通台,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv057
靖天歡樂台,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv054
靖天育樂台,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv062
靖天電影台,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv061
靖天映畫,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv055
Smart知識台,https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-longturn19
台灣戲劇台,https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-longturn22
視納華仁紀實,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv013
韓國娛樂台,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv016
達文西頻道,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv018
亞洲旅遊台,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv076
生活英語台,https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-longturn20
美國之音,https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-ftv03
民視影劇台,https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-ftv09
民視綜藝台,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv004
民視旅遊台,https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-ftv07
八大綜藝台,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv039
八大精彩台,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv034
豬哥亮歌廳秀,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv006
時尚運動X,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv014
GinxTV,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv053
智林體育台,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv101
博斯魅力,https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-longturn04
博斯高球,https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-longturn05
博斯高球二,https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-longturn06
博斯運動一,https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-longturn07
博斯運動二,https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-longturn08
博斯網球,https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-longturn09
博斯無限,https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-longturn10
博斯無限二,https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-longturn13
古典音樂台,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv059
TRACE URBAN,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv082
MEZZO LIVE,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv083
好消息1,https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-ftv16
好消息2,https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-ftv17
中天新聞,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv009
TVBS新聞,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv072
東森新聞台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv152
民視新聞台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=litv-ftv13
鏡電視新聞台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv075
非凡新聞,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv010
台視新聞台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv051
華視新聞,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv052
中視新聞台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv074
寰宇新聞台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=litv-longturn14
寰宇新聞台灣台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv156
半島國際新聞,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=litv-ftv10
美國之音,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=litv-ftv03
東森財經新聞台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv153
非凡商業,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv048
台視財經台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv056
第1商業台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv104
TVBS,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv073
台視,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv066
中視,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv040
華視,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv041
民視,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv002
民視,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv155
民視台灣台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv001
民視第一台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv003
中天亞洲,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv109
靖天綜合台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv046
靖天國際台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv063
靖天資訊台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv065
客家電視台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv043
ARIRANG,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv079
國會頻道1,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv084
國會頻道2,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv085
TVBS歡樂台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv068
TVBS精采台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv067
ELTV娛樂,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv070
民視綜藝台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv004
八大綜藝,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv039
八大精彩,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv034
靖天歡樂台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv054
靖天育樂台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv062
中視菁采台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv064
豬哥亮歌廳秀,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv006
影迷數位電影台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv011
amc電影台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv017
靖天電影台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv061
靖天映畫,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv055
采昌影劇台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv049
民視影劇台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=litv-ftv09
龍華電影台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=litv-longturn03
龍華洋片台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=litv-longturn02
公視戲劇,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv042
靖洋戲劇台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv045
靖天戲劇台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv058
中視經典台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv080
靖天日本台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv047
龍華戲劇台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=litv-longturn18
龍華日韓台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=litv-longturn11
龍華偶像台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=litv-longturn12
龍華經典台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=litv-longturn21
台灣戲劇台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=litv-longturn22
時尚運動X,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv014
GINXEsportsTV,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv053
智林體育台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv101
博斯魅力,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=litv-longturn04
博斯高球1,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=litv-longturn05
博斯高球2,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=litv-longturn06
博斯運動1,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=litv-longturn07
博斯運動2,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=litv-longturn08
博斯網球1,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=litv-longturn09
博斯無限1,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=litv-longturn10
博斯無限2,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=litv-longturn13
視納華仁紀實,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv013
Globetrotter,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv016
達文西頻道,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv018
亞洲旅遊台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv076
民視旅遊台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=litv-ftv07
Smart知識台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=litv-longturn19
靖天卡通台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv044
靖洋卡通台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv057
龍華卡通台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=litv-longturn01
CLASSICA古典樂,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv059
TraceUrban,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv082
MezzoLiveHD,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv083
好消息1,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=litv-ftv16
好消息2,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=litv-ftv17
ELTV生活英語台,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=litv-longturn20
民視台灣台,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv001
寰宇新聞台灣台,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv156
民視,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv002
民視第一台,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv003
民視綜藝台,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv004
豬哥亮歌廳秀,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv006
中天新聞台,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv009
非凡新聞台,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv010
影迷數位電影台,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv011
視納華仁紀實頻道,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv013
時尚運動X,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv014
Globetrotter 環遊旅行家,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv016
AMC 最愛電影,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv017
達文西頻道,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv018
八大精彩台,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv034
八大綜藝台,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv039
中視,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv040
華視,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv041
公視戲劇,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv042
客家電視台,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv043
靖天卡通台,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv044
靖洋戲劇台,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv045
靖天綜合台,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv046
靖天日本台,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv047
非凡商業台,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv048
采昌影劇台,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv049
台視新聞,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv051
